time	ax	ay	az	atotal
32.70258379	-3.2	1.5	0.05	3.53
32.70475984	-2.11	0.89	-0.23	2.3
32.71810579	-1.57	0.62	-0.82	1.87
32.72327375	-1.71	0.7	-1.43	2.33
32.73531771	-2.26	0.72	-1.76	2.95
32.74341297	-2.58	0.64	-1.61	3.1
32.75398684	-2.65	0.45	-1.39	3.02
32.78548193	-2.51	0.16	-1.16	2.76
32.78803587	-2.13	0	-0.94	2.32
32.78993082	-1.83	0.08	-0.98	2.07
32.80255175	-1.9	0.4	-1.15	2.25
32.80459881	-2.16	0.93	-1.41	2.74
32.81830382	-2.28	1.23	-1.6	3.04
32.82266188	-2.45	1.22	-1.53	3.13
32.83714771	-2.64	1.09	-1.19	3.09
32.84267378	-2.63	0.93	-0.68	2.87
32.85388899	-2.33	0.69	-0.14	2.43
32.8836298	-2.11	0.54	0.31	2.19
32.88636875	-1.95	0.51	0.51	2.07
32.8886528	-1.67	0.49	0.39	1.78
32.89252472	-1.44	0.54	-0.02	1.53
32.90250182	-1.46	0.75	-0.67	1.77
32.91254091	-1.43	0.96	-1.23	2.11
32.92268372	-1.56	1.14	-1.51	2.45
32.93227577	-1.66	1.29	-1.6	2.64
32.94206882	-1.29	1.12	-1.65	2.37
32.95175791	-0.98	0.9	-1.57	2.05
32.96282768	-0.77	0.64	-1.46	1.77
32.98327184	-0.71	0.32	-1.47	1.66
32.98564291	-1.09	0.21	-1.54	1.89
32.99150681	-1.6	0.2	-1.54	2.22
33.00123382	-1.85	0.23	-1.5	2.39
33.01121688	-2.07	0.39	-1.45	2.55
33.02133179	-2.37	0.64	-1.34	2.79
33.03147697	-2.65	0.87	-1.24	3.05
33.04259872	-2.82	0.91	-1.16	3.18
33.05184984	-3.04	0.86	-1.06	3.33
33.06236386	-3.23	0.79	-0.84	3.42
33.08649182	-3.26	0.59	-0.5	3.35
33.08855295	-3.36	0.49	0.01	3.39
33.09107494	-3.38	0.53	0.54	3.46
33.10268593	-3.35	0.55	1.03	3.54
33.11069083	-3.42	0.6	1.38	3.73
33.12058091	-3.57	0.7	1.63	3.98
33.13029099	-3.67	0.83	1.75	4.14
33.14181781	-3.74	0.91	1.73	4.22
33.15118384	-3.72	0.97	1.67	4.19
33.16140795	-3.52	1.02	1.54	3.97
33.18321991	-3.24	1.06	1.39	3.68
33.1858449	-2.87	1.03	1.25	3.29
33.19013882	-2.51	0.94	1.06	2.88
33.19989681	-2.17	0.84	0.87	2.48
33.2097578	-2.02	0.89	0.66	2.3
33.21961188	-1.9	1.05	0.43	2.21
33.23059177	-1.68	1.14	0.24	2.04
33.24094868	-1.36	1.12	0.05	1.76
33.25048184	-1.02	1.02	-0.16	1.45
33.26078486	-0.69	0.98	-0.41	1.26
33.28316975	-0.4	0.99	-0.62	1.23
33.28535795	-0.18	0.99	-0.72	1.23
33.28936386	-0.02	0.95	-0.74	1.2
33.29932189	0.09	0.8	-0.7	1.06
33.30950403	0.17	0.71	-0.65	0.97
33.31881881	0.28	0.76	-0.61	1.01
33.32986593	0.31	0.83	-0.54	1.03
33.34007597	0.19	0.85	-0.45	0.98
33.34992075	0.04	0.86	-0.42	0.95
33.36023378	-0.11	0.9	-0.37	0.97
33.3916378	-0.23	0.9	-0.26	0.96
33.39362001	-0.27	0.9	-0.08	0.94
33.39526391	-0.29	0.93	0.16	0.98
33.40261173	-0.33	0.93	0.44	1.08
33.40857172	-0.41	0.89	0.65	1.17
33.41823578	-0.5	0.8	0.81	1.24
33.42833591	-0.57	0.67	0.93	1.28
33.43906593	-0.66	0.61	1.05	1.38
33.44916081	-0.72	0.59	1.13	1.46
33.45924187	-0.75	0.58	1.16	1.49
33.48783493	-0.76	0.53	1.17	1.49
33.48976278	-0.73	0.48	1.12	1.42
33.49160886	-0.73	0.52	1.02	1.35
33.50261497	-0.76	0.57	0.96	1.35
33.50771379	-0.83	0.56	0.94	1.37
33.51837087	-0.85	0.51	0.9	1.33
33.52853084	-0.81	0.49	0.83	1.25
33.53848982	-0.68	0.41	0.75	1.09
33.54828382	-0.52	0.3	0.67	0.89
33.55875182	-0.34	0.17	0.62	0.72
33.58839369	-0.12	0.06	0.56	0.57
33.59053183	0.07	-0.01	0.5	0.5
33.59232569	0.17	-0.13	0.48	0.52
33.60293484	0.12	-0.3	0.49	0.58
33.60691786	0.13	-0.3	0.42	0.53
33.61852074	0.14	-0.19	0.31	0.38
33.62716103	0.19	-0.12	0.23	0.32
33.63758588	0.29	-0.1	0.22	0.37
33.64774489	0.34	-0.06	0.23	0.41
33.6581049	0.3	0	0.19	0.35
33.6889019	0.18	0.01	0.11	0.21
33.6910038	0.03	-0.03	-0.01	0.04
33.69275689	-0.02	-0.1	-0.1	0.14
33.70310688	0.05	-0.15	-0.14	0.21
33.70619297	0.16	-0.16	-0.14	0.26
33.7190268	0.21	-0.12	-0.15	0.28
33.72618985	0.2	-0.13	-0.19	0.3
33.73631287	0.12	-0.12	-0.03	0.17
33.74692774	-0.03	-0.1	0.19	0.21
33.75700998	-0.17	-0.13	0.39	0.44
33.767169	-0.3	-0.17	0.68	0.76
33.79231381	-0.23	-0.28	0.89	0.96
33.794559	0.13	-0.48	0.93	1.05
33.79662991	0.54	-0.61	0.62	1.02
33.8056128	0.86	-0.6	0.13	1.05
33.81529474	1.19	-0.63	-0.3	1.37
33.82547688	1.27	-0.58	-0.51	1.48
33.8354938	1.13	-0.5	-0.7	1.42
33.84521198	0.89	-0.44	-0.65	1.18
33.85641098	0.51	-0.37	-0.43	0.76
33.86623669	0.28	-0.31	-0.28	0.5
33.88882494	0.28	-0.27	-0.27	0.47
33.89085197	0.32	-0.23	-0.28	0.48
33.89495683	0.34	-0.23	-0.28	0.49
33.90469289	0.28	-0.26	-0.31	0.49
33.91454482	0.26	-0.22	-0.46	0.57
33.92472982	0.31	-0.1	-0.58	0.66
33.93470001	0.32	0.06	-0.57	0.65
33.9455049	0.25	0.16	-0.52	0.59
33.95524597	0.17	0.12	-0.46	0.5
33.96539593	0.04	0.08	-0.41	0.41
33.98815393	-0.11	0.11	-0.35	0.38
33.99018288	-0.31	0.17	-0.25	0.43
33.9943037	-0.44	0.23	-0.13	0.51
34.00469089	-0.53	0.32	-0.06	0.62
34.01416588	-0.61	0.42	-0.05	0.74
34.02388668	-0.61	0.48	-0.05	0.77
34.03458881	-0.65	0.55	-0.06	0.85
34.04475069	-0.73	0.64	-0.05	0.97
34.05469584	-0.69	0.64	0.01	0.94
34.06459093	-0.41	0.44	0.24	0.64
34.08947587	-0.19	0.16	0.61	0.65
34.09171295	-0.11	0	0.88	0.88
34.093503	-0.03	-0.1	0.92	0.92
34.10657382	0.03	-0.03	0.86	0.86
34.11341476	0.05	0.11	0.82	0.82
34.12356687	0.03	0.24	0.65	0.69
34.13407683	-0.08	0.38	0.47	0.6
34.14386487	-0.18	0.44	0.37	0.6
34.15432191	-0.25	0.47	0.3	0.61
34.16402102	-0.45	0.61	0.27	0.8
34.19397068	-0.63	0.72	0.33	1.01
34.19620895	-0.65	0.62	0.54	1.04
34.19796896	-0.7	0.56	0.68	1.12
34.20644569	-0.73	0.6	0.7	1.17
34.21259975	-0.61	0.6	0.71	1.11
34.22233582	-0.46	0.53	0.71	0.99
34.23291302	-0.41	0.53	0.55	0.86
34.24283695	-0.32	0.47	0.28	0.63
34.25345683	0	0.37	-0.04	0.37
34.26335192	0.36	0.33	-0.31	0.57
34.29484701	0.48	0.41	-0.44	0.76
34.29706287	0.38	0.47	-0.43	0.74
34.298841	0.08	0.52	-0.27	0.59
34.30434799	-0.24	0.6	-0.05	0.64
34.31213474	-0.4	0.65	0.16	0.77
34.32172871	-0.36	0.6	0.32	0.76
34.33193493	-0.24	0.51	0.43	0.7
34.34199572	-0.19	0.45	0.41	0.63
34.35237288	-0.14	0.5	0.29	0.59
34.3623178	-0.22	0.64	0.2	0.7
34.39256477	-0.39	0.69	0.03	0.79
34.39502573	-0.27	0.47	-0.14	0.55
34.39693284	0.11	0.24	-0.08	0.27
34.40729189	0.5	0.08	0.1	0.51
34.41122484	0.8	-0.11	0.35	0.88
34.42065883	0.84	-0.29	0.44	0.99
34.43132877	0.67	-0.27	0.46	0.85
34.4413147	0.47	-0.14	0.5	0.7
34.45123482	0.34	-0.14	0.42	0.55
34.46145678	0.29	-0.14	0.27	0.42
34.49380493	0.21	-0.05	0.16	0.26
34.49599981	0.1	0.02	0.12	0.15
34.49775887	0.05	-0.01	0.1	0.11
34.50661373	0	-0.02	0.11	0.11
34.51034188	-0.13	0.04	0.12	0.18
34.52101278	-0.16	0.01	0.08	0.17
34.53065586	-0.04	-0.08	0.12	0.14
34.53997993	0.05	-0.13	0.12	0.18
34.55070186	0.1	-0.21	0.02	0.23
34.5609498	0.18	-0.27	-0.11	0.34
34.5710187	0.36	-0.26	-0.21	0.49
34.59368992	0.51	-0.21	-0.26	0.6
34.59570503	0.5	-0.18	-0.25	0.58
34.5996058	0.34	-0.14	-0.19	0.41
34.60976386	0.14	-0.13	-0.02	0.19
34.61977482	0.06	-0.15	0.15	0.22
34.62979484	0.01	-0.11	0.14	0.17
34.64032269	0	-0.07	0.03	0.07
34.6500299	0.04	-0.06	-0.1	0.12
34.6600368	0.05	-0.1	-0.14	0.17
34.67091584	0.09	-0.09	-0.17	0.21
34.69177485	0.07	-0.02	-0.24	0.25
34.69380283	0	0.05	-0.21	0.21
34.69895291	-0.12	0.08	-0.12	0.18
34.70902586	-0.19	0.14	0	0.23
34.7191999	-0.1	0.12	0.16	0.22
34.72893381	0	0.08	0.36	0.36
34.73922682	0.14	-0.01	0.58	0.59
34.74921179	0.26	-0.17	0.73	0.79
34.76030183	0.27	-0.2	0.64	0.72
34.76932478	0.23	-0.04	0.42	0.48
34.792377	0.22	0.09	0.28	0.36
34.79436779	0.19	0.16	0.23	0.33
34.79810476	0.09	0.21	0.12	0.25
34.80810785	0.09	0.19	0.02	0.21
34.81799698	0.2	0.15	-0.12	0.27
34.82811499	0.25	0.21	-0.18	0.37
34.83779883	0.15	0.26	-0.12	0.32
34.8488307	-0.03	0.29	0.03	0.29
34.85878992	-0.26	0.36	0.23	0.5
34.86869287	-0.4	0.48	0.4	0.74
34.89442873	-0.43	0.56	0.47	0.84
34.89648294	-0.43	0.58	0.5	0.87
34.89851999	-0.42	0.66	0.51	0.93
34.90758681	-0.42	0.67	0.42	0.89
34.9174788	-0.36	0.55	0.28	0.71
34.92744398	-0.31	0.52	0.21	0.64
34.93746996	-0.33	0.62	0.14	0.71
34.94781399	-0.31	0.68	0.09	0.75
34.95793486	-0.37	0.61	0.07	0.71
34.96815395	-0.26	0.53	-0.04	0.59
35.00175691	-0.02	0.55	-0.27	0.61
35.00401783	0.07	0.55	-0.38	0.67
35.00572777	0.02	0.47	-0.37	0.59
35.02308583	-0.08	0.39	-0.22	0.45
35.02495384	-0.17	0.34	0.12	0.39
35.03678489	-0.22	0.34	0.37	0.54
35.0386169	-0.29	0.39	0.43	0.64
35.05683994	-0.34	0.4	0.33	0.62
35.0601759	-0.34	0.37	0.26	0.56
35.07190371	-0.25	0.32	0.26	0.48
35.09774494	-0.15	0.31	0.16	0.37
35.10003185	-0.05	0.3	0.07	0.31
35.10191083	-0.04	0.27	0.08	0.28
35.10593581	-0.12	0.22	0.21	0.32
35.11920786	-0.22	0.16	0.3	0.4
35.12613869	-0.21	0.14	0.33	0.41
35.13678503	-0.1	0.11	0.31	0.34
35.14638901	0.01	0.04	0.18	0.18
35.15624285	0.1	0.01	0	0.1
35.16649675	0.15	-0.01	-0.14	0.2
35.19740987	0.17	0	-0.21	0.27
35.19955683	0.18	0.08	-0.24	0.31
35.20144582	0.12	0.16	-0.17	0.26
35.20527482	0.02	0.14	-0.03	0.14
35.22019768	0.02	0.02	0.06	0.06
35.22518873	0.03	-0.11	0.04	0.12
35.23688078	0.17	-0.21	-0.04	0.27
35.24500179	0.36	-0.2	-0.08	0.41
35.2553618	0.39	-0.24	-0.08	0.46
35.26587868	0.43	-0.33	-0.06	0.54
35.29578686	0.47	-0.35	-0.1	0.59
35.2977519	0.46	-0.26	-0.18	0.55
35.299891	0.4	-0.15	-0.22	0.48
35.30520678	0.33	-0.15	-0.15	0.39
35.3142488	0.38	-0.26	-0.05	0.46
35.32433176	0.5	-0.29	0.03	0.57
35.33418274	0.62	-0.32	0.08	0.7
35.34430695	0.66	-0.34	0.14	0.75
35.35423279	0.59	-0.35	0.19	0.71
35.36515689	0.51	-0.36	0.13	0.63
35.37471294	0.57	-0.35	0	0.66
35.3980608	0.57	-0.29	0.07	0.64
35.40007973	0.34	-0.16	0.33	0.5
35.40380001	0.09	-0.1	0.57	0.58
35.4138279	-0.1	-0.12	0.71	0.72
35.42360592	-0.24	-0.1	0.74	0.78
35.4336977	-0.31	-0.05	0.68	0.74
35.44366384	-0.29	-0.03	0.67	0.73
35.45369291	-0.22	0	0.69	0.72
35.46446681	-0.17	0.05	0.72	0.74
35.4741118	-0.12	0.08	0.77	0.78
35.49965787	-0.12	0.04	0.79	0.8
35.50168276	-0.11	-0.02	0.8	0.8
35.50359201	-0.14	-0.02	0.71	0.72
35.51288986	-0.1	0.03	0.56	0.56
35.52290988	-0.03	0.04	0.43	0.43
35.53290701	0.06	-0.01	0.33	0.33
35.54304695	0.16	-0.09	0.24	0.3
35.55286169	0.24	-0.1	0.01	0.26
35.56364083	0.39	-0.09	-0.39	0.55
35.57372379	0.55	-0.05	-0.86	1.02
35.59629202	0.46	0.15	-1.18	1.27
35.59839582	0.16	0.43	-1.3	1.37
35.602283	-0.13	0.6	-1.27	1.41
35.61248302	-0.35	0.6	-1.11	1.3
35.62235689	-0.47	0.55	-0.98	1.21
35.63230085	-0.43	0.51	-0.91	1.12
35.64230776	-0.32	0.49	-0.77	0.96
35.65237784	-0.21	0.42	-0.52	0.7
35.66293573	-0.17	0.34	-0.29	0.47
35.67252302	-0.17	0.21	-0.05	0.27
35.69916081	-0.18	0.14	0.18	0.29
35.70117569	-0.18	0.16	0.44	0.5
35.70296669	-0.19	0.19	0.7	0.74
35.71147585	-0.3	0.23	0.85	0.93
35.72130394	-0.29	0.2	0.83	0.9
35.73138189	-0.15	0.13	0.75	0.77
35.74178386	-0.01	0.11	0.68	0.68
35.75136995	0.09	0.06	0.6	0.6
35.76226902	0.13	0.01	0.46	0.47
35.77214575	0.11	0.03	0.34	0.35
35.80098677	0.02	0.12	0.35	0.37
35.80295897	-0.1	0.2	0.35	0.41
35.80467391	-0.19	0.23	0.27	0.4
35.81060886	-0.16	0.23	0.14	0.31
35.82055378	-0.12	0.25	0.05	0.28
35.83049488	-0.05	0.28	-0.03	0.28
35.84079885	0.07	0.3	-0.13	0.33
35.85047102	0.12	0.26	-0.18	0.33
35.86138868	0.15	0.19	-0.15	0.28
35.87068176	0.15	0.16	-0.08	0.23
35.90064883	0.14	0.16	0.03	0.21
35.90261889	0.16	0.14	0.1	0.23
35.90432382	0.14	0.14	0.14	0.24
35.9098978	0.08	0.13	0.16	0.22
35.91995883	0.04	0.09	0.2	0.22
35.92976189	-0.02	0.1	0.28	0.29
35.94003487	-0.05	0.17	0.32	0.36
35.94980383	-0.03	0.2	0.25	0.32
35.96071577	0.03	0.17	0.2	0.26
35.97061682	0.08	0.13	0.23	0.27
36.00508976	0.07	0.08	0.2	0.22
36.00734091	0.04	0.05	0.2	0.21
36.00905275	0.01	0.08	0.23	0.24
36.02291203	-0.03	0.12	0.29	0.31
36.0247159	-0.04	0.1	0.33	0.34
36.03698874	-0.01	0.05	0.4	0.4
36.03914976	-0.09	0.07	0.39	0.4
36.05380678	-0.11	0.03	0.37	0.38
36.0590148	-0.06	0.04	0.46	0.46
36.07301188	0	0.09	0.35	0.36
36.0985148	0.1	0.1	0.15	0.2
36.10079575	0.11	0.05	0.01	0.12
36.10266495	0.15	-0.06	-0.01	0.16
36.10863972	0.22	-0.17	-0.02	0.27
36.11987185	0.29	-0.12	-0.01	0.31
36.12828183	0.29	0.01	0	0.29
36.13842678	0.23	0.08	-0.03	0.24
36.14873886	0.09	0.13	-0.07	0.17
36.15900278	-0.09	0.16	-0.06	0.19
36.16941881	-0.19	0.15	-0.03	0.24
36.17876887	-0.19	0.14	0.09	0.25
36.20386291	-0.26	0.18	0.28	0.42
36.20621681	-0.31	0.13	0.51	0.61
36.20802283	-0.38	0.07	0.63	0.73
36.22392988	-0.45	0.08	0.59	0.74
36.22754884	-0.42	0.13	0.61	0.75
36.23764992	-0.49	0.33	0.65	0.87
36.24813271	-0.78	0.47	0.83	1.23
36.25794172	-1.19	0.58	1.25	1.82
36.26770186	-1.44	0.64	1.72	2.33
36.27826691	-1.51	0.72	2.02	2.62
36.30184698	-1.52	0.76	2.25	2.81
36.30415869	-1.68	0.63	2.5	3.07
36.3070519	-2.24	0.19	2.35	3.25
36.31712675	-2.65	-0.84	1.3	3.06
36.32709694	-2.86	-1.68	-0.61	3.37
36.33662486	-3.39	-2.06	-2.59	4.73
36.34746885	-3.88	-2.63	-3.79	6.02
36.35709381	-4.56	-3.23	-4.1	6.93
36.36786699	-5.75	-3.93	-4.28	8.17
36.37753868	-7.22	-4.35	-4.46	9.53
36.40077186	-9.3	-4.13	-5.31	11.47
36.40303373	-11.85	-3.06	-7.6	14.4
36.40661669	-13.38	-2.82	-10.43	17.19
36.41644788	-13.88	-3.56	-12.43	18.96
36.42649388	-14.53	-4.44	-13.2	20.12
36.4365077	-15.84	-5.05	-13.2	21.22
36.44665194	-17.38	-6.02	-13.03	22.54
36.45722103	-18.18	-6.98	-12.15	22.95
36.46678972	-18.9	-7.35	-11.23	23.18
36.47735977	-19.67	-8.09	-9.85	23.43
36.49804401	-20.18	-8.82	-8.22	23.5
36.50044394	-20.13	-8.78	-7.75	23.28
36.50578594	-19.84	-8.17	-8.44	23.05
36.51598501	-19.38	-7.52	-10.34	23.21
36.525702	-19.36	-8.15	-12.52	24.45
36.53572369	-20.9	-9.63	-14.49	27.19
36.54570389	-22.49	-11.63	-16.59	30.27
36.55548573	-22.96	-13.69	-18.84	32.7
36.56602883	-24.41	-15.32	-20.45	35.33
36.57611084	-27.22	-18.12	-19.5	38.07
36.6036377	-31.28	-22.07	-15.44	41.27
36.60574579	-36.31	-26.72	-10.24	46.23
36.60753775	-41.69	-33.49	-5.16	53.72
36.62432384	-46.97	-42.13	-0.15	63.09
36.62628484	-50.8	-50.73	3.42	71.87
36.63760996	-54.87	-60.68	4.29	81.92
36.64470983	-56.63	-72.72	5.41	92.32
36.65521574	-49.2	-76.31	7.63	91.11
36.6652627	-41.04	-74.3	8.76	85.33
36.67507172	-36.11	-70.94	10.17	80.24
36.70483398	-30.6	-64.35	10.48	72.02
36.70703173	-25.14	-56.66	9.19	62.66
36.70885682	-21.27	-50.04	6.85	54.8
36.7264657	-19.17	-45.41	4.09	49.45
36.72841597	-17.23	-41.29	1.95	44.78
36.73800373	-15.36	-38.08	0.21	41.06
36.74397469	-13.6	-35.83	-1.1	38.34
36.75531292	-11.44	-34.45	-1.77	36.34
36.76396585	-7.67	-33.19	-1.24	34.08
36.77472687	-2.87	-31.16	0	31.29
36.80103183	1.51	-28.97	1.67	29.05
36.80336475	4.9	-27.05	3.8	27.75
36.8052628	6.77	-25.08	6.19	26.7
36.81380391	6.73	-23.04	8.35	25.41
36.82312989	5.39	-21.31	9.61	23.99
36.83329773	3.27	-19.84	9.76	22.35
36.84335685	0.64	-18.86	8.62	20.74
36.8534658	-1.84	-18.17	6.65	19.43
36.86364079	-3.86	-17.7	4.69	18.71
36.8733418	-5.46	-17.5	3.13	18.59
36.90514088	-6.7	-17.69	1.86	19
36.90726089	-7.58	-18	1.01	19.55
36.90904379	-8.13	-18.69	0.46	20.38
36.92367268	-8.21	-19.31	0.1	20.98
36.92549992	-8.08	-19.62	-0.22	21.21
36.93757582	-7.93	-19.7	-0.48	21.24
36.94271898	-7.72	-19.5	-0.62	20.98
36.95448399	-7.56	-19.18	-0.7	20.62
36.96283197	-7.77	-18.61	-0.79	20.18
36.97350073	-8.43	-17.7	-0.88	19.62
36.98288202	-9.12	-16.32	-1.14	18.73
37.00931072	-9.54	-14.57	-1.75	17.5
37.01135969	-9.46	-12.86	-2.29	16.12
37.01347876	-8.65	-11.47	-2.42	14.56
37.02368188	-7.36	-10.22	-2.31	12.8
37.03181791	-6.7	-9.28	-1.81	11.58
37.04169583	-6.47	-8.5	-1.03	10.73
37.05161786	-6.52	-7.93	-0.37	10.27
37.06213093	-6.9	-7.54	0.29	10.22
37.07203102	-7.49	-7.05	0.7	10.3
37.08245373	-7.69	-6.66	1.03	10.22
37.10287786	-7.64	-6.79	1.36	10.31
37.10527086	-7.43	-7.31	1.9	10.59
37.11146975	-7.17	-7.83	2.67	10.94
37.12416601	-7.35	-8.29	3.73	11.69
37.13108873	-8.34	-8.2	4.55	12.54
37.14082003	-10.54	-7.7	4.76	13.89
37.1517148	-13.27	-6.55	4.84	15.56
37.16139483	-15.23	-4.71	5.01	16.71
37.17203689	-15.91	-3.43	4.45	16.87
37.18141484	-15.58	-2.78	3.26	16.15
37.2057457	-13.89	-2.98	1.82	14.32
37.20803189	-11.46	-3.61	0.92	12.05
37.2104249	-9.61	-4.41	0.48	10.58
37.22488785	-8.57	-5.42	0.49	10.15
37.23021388	-8.85	-6.11	0.88	10.79
37.24025583	-11	-5.71	0.84	12.42
37.25023174	-13.93	-3.81	0.64	14.45
37.2606287	-15.93	-1.91	-0.38	16.04
37.27082491	-15.95	-0.4	-2.04	16.08
37.2809999	-14.69	0.72	-3.75	15.17
37.30264282	-12.83	0.98	-4.85	13.75
37.30497074	-10.66	0.47	-5.24	11.88
37.30996799	-9.12	-0.38	-5.31	10.56
37.3195889	-8.43	-0.87	-5.12	9.9
37.32963181	-8.22	-1.02	-5	9.67
37.33946991	-8.44	-0.9	-5.09	9.89
37.34994793	-9.01	-0.71	-5.15	10.4
37.3597548	-9.69	-0.55	-4.88	10.86
37.37022972	-10.28	-0.31	-4.4	11.18
37.38014078	-10.53	0.24	-3.98	11.25
37.41096187	-10.48	0.78	-3.77	11.16
37.41325378	-10.21	1.23	-3.55	10.87
37.41504788	-9.71	1.45	-3.18	10.31
37.42298698	-9.19	1.52	-2.63	9.67
37.42897177	-8.69	1.62	-1.91	9.04
37.43858886	-8.14	1.69	-1.28	8.41
37.44869184	-7.71	1.76	-0.67	7.93
37.45863986	-7.33	1.83	-0.1	7.55
37.46983671	-7.03	2.04	0.35	7.32
37.47945499	-6.75	2.35	0.27	7.15
37.50937176	-6.18	2.29	-0.24	6.59
37.51164579	-5.6	2.14	-0.86	6.05
37.51341486	-4.96	1.98	-1.63	5.58
37.52356982	-4.05	1.81	-2.46	5.07
37.52810287	-2.95	1.64	-2.97	4.49
37.53813386	-1.96	1.45	-3.16	3.99
37.5478158	-1.19	1.27	-3.16	3.6
37.55779481	-0.68	1.14	-2.97	3.25
37.56913376	-0.39	1.02	-2.56	2.78
37.57851791	-0.16	0.89	-2.01	2.2
37.60859871	0.07	0.82	-1.46	1.67
37.61088681	0.34	0.75	-1	1.29
37.61268568	0.61	0.65	-0.67	1.11
37.62464786	0.84	0.52	-0.46	1.08
37.6272788	1.01	0.26	-0.29	1.08
37.63798189	1.18	0.09	-0.18	1.19
37.64734268	1.37	0.12	-0.2	1.38
37.65664673	1.44	0.25	-0.21	1.47
37.66815901	1.32	0.38	-0.17	1.38
37.67782283	1.03	0.5	-0.12	1.15
37.70892882	0.67	0.61	-0.04	0.9
37.71125698	0.27	0.75	0.09	0.8
37.71303368	-0.06	0.9	0.29	0.94
37.71646976	-0.3	1	0.5	1.15
37.7269938	-0.48	1.11	0.79	1.44
37.73666573	-0.64	1.17	1.08	1.71
37.74662781	-0.83	1.2	1.35	1.98
37.75668287	-1.07	1.2	1.61	2.27
37.7670188	-1.29	1.16	1.77	2.47
37.77704477	-1.48	0.97	1.95	2.63
37.78724194	-1.51	0.81	2	2.63
37.81368876	-1.44	0.77	1.94	2.53
37.81578684	-1.37	0.75	1.89	2.45
37.81789589	-1.24	0.73	1.86	2.35
37.82603502	-1.11	0.61	1.78	2.18
37.83544493	-1.03	0.48	1.68	2.02
37.8460238	-0.93	0.36	1.52	1.81
37.85562372	-0.8	0.26	1.31	1.55
37.86553288	-0.67	0.27	1.13	1.34
37.87637687	-0.58	0.15	0.97	1.14
37.88650894	-0.45	-0.08	0.82	0.93
37.90891886	-0.29	-0.18	0.64	0.72
37.91103387	-0.16	-0.14	0.52	0.56
37.9150598	-0.03	-0.06	0.39	0.39
37.92512178	-0.05	0.1	0.23	0.25
37.93533373	-0.22	0.2	0.11	0.31
37.94517374	-0.38	0.17	0.01	0.41
37.95496368	-0.48	0.1	-0.04	0.49
37.9654119	-0.5	0.02	-0.1	0.51
37.97536898	-0.4	0.03	-0.19	0.44
37.98561883	-0.29	0.05	-0.29	0.41
38.01075172	-0.26	0.03	-0.41	0.48
38.01274776	-0.2	-0.03	-0.44	0.48
38.01461697	-0.09	-0.15	-0.44	0.47
38.02430868	0.02	-0.3	-0.36	0.46
38.03419685	0.12	-0.3	-0.33	0.46
38.04438496	0.3	-0.2	-0.18	0.4
38.05421877	0.55	-0.31	0.06	0.63
38.06502295	0.76	-0.45	0.25	0.91
38.07497382	0.94	-0.5	0.2	1.08
38.08527279	1.15	-0.58	-0.11	1.29
38.10734391	1.31	-0.54	-0.35	1.45
38.10938501	1.37	-0.52	-0.39	1.51
38.11369371	1.3	-0.58	-0.18	1.43
38.12410784	1.09	-0.87	0.09	1.39
38.13356686	1.01	-1.1	0.27	1.51
38.14370489	1.11	-1.04	0.39	1.57
38.15390587	1.23	-1.01	0.54	1.68
38.16402578	1.3	-1.04	0.54	1.75
38.17399979	1.28	-0.91	0.43	1.62
38.18413496	1.18	-0.76	0.35	1.44
38.21642971	1.04	-0.75	0.25	1.3
38.21848869	0.79	-0.59	0.09	0.99
38.22055674	0.58	-0.39	-0.05	0.7
38.22327375	0.46	-0.24	-0.16	0.54
38.23743081	0.4	-0.13	-0.29	0.51
38.24286699	0.35	-0.08	-0.36	0.5
38.25442696	0.25	-0.11	-0.4	0.48
38.26317191	0.11	-0.11	-0.36	0.39
38.27303886	0.07	-0.09	-0.25	0.27
38.28340101	0.08	-0.07	-0.11	0.15
38.31656075	0.1	-0.08	0.06	0.14
38.31861973	0.12	-0.1	0.14	0.2
38.32075787	0.16	-0.08	0.22	0.28
38.32357383	0.18	-0.04	0.31	0.36
38.33768082	0.13	-0.02	0.38	0.4
38.34177494	0.04	-0.02	0.41	0.41
38.3551538	0	-0.06	0.41	0.41
38.36198092	-0.02	-0.08	0.4	0.4
38.37166977	-0.02	-0.14	0.42	0.44
38.38273787	0.01	-0.14	0.45	0.47
38.41445684	-0.01	-0.07	0.45	0.45
38.41673374	-0.03	-0.03	0.42	0.42
38.41858292	-0.04	-0.01	0.43	0.43
38.42340994	-0.11	-0.01	0.53	0.54
38.43129683	-0.23	0.04	0.65	0.69
38.44142103	-0.49	0.14	0.79	0.94
38.45111895	-0.71	0.24	0.95	1.21
38.46132898	-0.79	0.36	1	1.32
38.47094488	-0.84	0.4	0.94	1.32
38.48214579	-0.83	0.4	0.83	1.24
38.51242495	-0.73	0.4	0.64	1.05
38.51458502	-0.6	0.35	0.43	0.81
38.5162878	-0.41	0.28	0.29	0.57
38.52416277	-0.24	0.31	0.2	0.44
38.53072286	-0.13	0.37	0.12	0.41
38.54063797	-0.04	0.36	0.05	0.36
38.55036879	-0.05	0.35	-0.03	0.35
38.56062269	-0.16	0.36	-0.07	0.4
38.57061481	-0.3	0.44	-0.08	0.53
38.58143687	-0.39	0.59	-0.06	0.7
38.59126186	-0.39	0.73	-0.05	0.82
38.61335897	-0.39	0.74	-0.05	0.83
38.61522985	-0.33	0.64	-0.04	0.72
